Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20210428|DFAU|325|0|2225|K
20210429|DFAU|543|0|543|K
20210430|DFAU|4242|0|5151|K
20210503|DFAU|1368|0|1568|K
20210504|DFAU|1735|0|4255|K
20210505|DFAU|2726|0|2801|K
20210506|DFAU|508|0|508|K
20210507|DFAU|3597|0|4097|K
20210510|DFAU|2520|0|2520|K
20210511|DFAU|4121|0|4562|K
20210512|DFAU|8891|0|9546|K
20210513|DFAU|13532|0|17731|K
20210514|DFAU|1728|0|3350|K
20210517|DFAU|610|0|4448|K
20210518|DFAU|1890|0|1890|K
20210519|DFAU|6656|0|6743|K
20210520|DFAU|2634|0|2734|K
20210521|DFAU|5241|0|7928|K
20210524|DFAU|2509|0|2509|K
20210525|DFAU|4514|0|4924|K
20210526|DFAU|7518|0|9214|K
20210527|DFAU|1405|0|1646|K
20210528|DFAU|8952|0|13064|K
20210601|DFAU|1627|0|1627|K
20210602|DFAU|440|0|4935|K
20210603|DFAU|1654|0|2391|K
20210604|DFAU|19321|0|23121|K
20210607|DFAU|8069|0|8071|K
20210608|DFAU|5002|0|5817|K
20210609|DFAU|5189|0|32637|K
20210610|DFAU|2097|0|2097|K
20210611|DFAU|131|0|2531|K
20210614|DFAU|209|0|8740|K
20210615|DFAU|3945|0|4565|K
20210616|DFAU|3122|0|10925|K
20210617|DFAU|2957|0|2958|K
20210618|DFAU|11800|0|12301|K
20210621|DFAU|1000|0|1920|K
20210622|DFAU|5272|0|9511|K
20210623|DFAU|3902|0|9005|K
20210624|DFAU|1403|0|1403|K
20210625|DFAU|100|0|1261|K
20210628|DFAU|6616|0|11757|K
20210629|DFAU|2980|0|2983|K
20210630|DFAU|3402|0|9818|K
20210701|DFAU|893|0|1296|K
20210702|DFAU|1070|0|1096|K
20210706|DFAU|616|0|1637|K
20210707|DFAU|242|0|1674|K
20210708|DFAU|1659|0|12680|K
20210709|DFAU|3469|0|5904|K
20210712|DFAU|119|0|4574|K
20210713|DFAU|11032|0|21879|K
20210714|DFAU|0|0|9|K
20210715|DFAU|1020|0|1959|K
20210716|DFAU|893|0|6728|K
