Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20201006|AVUS|1096|0|1122|P
20201007|AVUS|5573|0|5583|P
20201008|AVUS|20559|0|20569|P
20201009|AVUS|3793|0|3816|P
20201012|AVUS|300|0|7685|P
20201013|AVUS|245|0|4731|P
20201014|AVUS|305|0|7475|P
20201015|AVUS|219|0|7637|P
20201016|AVUS|103|3|6271|P
20201019|AVUS|657|0|3259|P
20201020|AVUS|1033|0|3480|P
20201021|AVUS|3581|0|7819|P
20201022|AVUS|1346|0|2496|P
20201023|AVUS|9596|0|9981|P
20201026|AVUS|1757|0|2020|P
20201027|AVUS|13076|0|13634|P
20201028|AVUS|4135|0|4135|P
20201029|AVUS|2181|0|2658|P
20201030|AVUS|6127|0|6329|P
20201102|AVUS|2169|0|2198|P
20201103|AVUS|4123|0|4860|P
20201104|AVUS|2640|0|2708|P
20201105|AVUS|6596|0|6632|P
20201106|AVUS|6553|0|6580|P
20201109|AVUS|7408|0|8356|P
20201110|AVUS|2006|0|2859|P
20201111|AVUS|3762|0|4189|P
20201112|AVUS|3414|0|3414|P
20201113|AVUS|879|0|1481|P
20201116|AVUS|7856|0|7856|P
20201117|AVUS|4055|0|4947|P
20201118|AVUS|5790|0|5801|P
20201119|AVUS|951|51|1127|P
20201120|AVUS|9903|0|10137|P
20201123|AVUS|2241|2|2369|P
20201124|AVUS|4835|1|4837|P
20201125|AVUS|7914|0|7914|P
20201127|AVUS|548|0|548|P
20201130|AVUS|6887|0|6887|P
20201201|AVUS|11247|0|11247|P
20201202|AVUS|7348|0|7357|P
20201203|AVUS|4659|0|4661|P
20201204|AVUS|3518|0|3868|P
20201207|AVUS|6533|0|6885|P
20201208|AVUS|8073|0|9873|P
20201209|AVUS|12176|0|12218|P
20201210|AVUS|20004|0|21505|P
20201211|AVUS|9627|0|9627|P
20201214|AVUS|2313|0|3934|P
20201215|AVUS|4295|1|4296|P
20201216|AVUS|5715|0|5739|P
20201217|AVUS|13627|0|13927|P
20201218|AVUS|41917|0|45924|P
20201221|AVUS|6142|0|14055|P
20201222|AVUS|6861|0|7057|P
20201223|AVUS|10282|0|10451|P
20201224|AVUS|62|0|159|P
20201228|AVUS|1508|0|1575|P
20201229|AVUS|11115|1|11229|P
20201230|AVUS|3752|0|3752|P
20201231|AVUS|8190|0|8272|P
20210104|AVUS|16853|0|16858|P
20210105|AVUS|7110|0|7173|P
20210106|AVUS|6527|0|6556|P
20210107|AVUS|26578|0|26578|P
20210108|AVUS|14475|0|14865|P
20210111|AVUS|6095|0|6095|P
20210112|AVUS|5877|0|6162|P
20210113|AVUS|8839|0|9043|P
20210114|AVUS|14436|0|14618|P
20210115|AVUS|11827|0|11948|P
20210119|AVUS|11572|0|16936|P
20210120|AVUS|9647|0|9647|P
20210121|AVUS|7362|0|7363|P
20210122|AVUS|15346|0|16216|P
20210125|AVUS|7799|0|9060|P
20210126|AVUS|30928|0|30937|P
20210127|AVUS|33921|0|33957|P
20210128|AVUS|32833|0|33472|P
20210129|AVUS|45636|0|45976|P
20210201|AVUS|36254|0|36841|P
20210202|AVUS|12069|137|12466|P
20210203|AVUS|39276|1509|40554|P
20210204|AVUS|65786|5|66733|P
20210205|AVUS|39463|0|39905|P
20210208|AVUS|30165|0|30847|P
20210209|AVUS|24875|0|25272|P
20210210|AVUS|29823|0|30908|P
20210211|AVUS|18848|0|20165|P
20210212|AVUS|27730|0|28131|P
20210216|AVUS|14128|0|14585|P
20210217|AVUS|5630|0|6057|P
20210218|AVUS|13868|0|14126|P
20210219|AVUS|11898|0|13863|P
20210222|AVUS|14233|0|14709|P
20210223|AVUS|8876|0|9104|P
20210224|AVUS|12184|0|12570|P
20210225|AVUS|10343|0|11001|P
20210226|AVUS|9203|0|9590|P
20210301|AVUS|7275|75|19979|P
20210302|AVUS|7848|0|8247|P
20210303|AVUS|34098|0|34530|P
20210304|AVUS|19147|0|19488|P
20210305|AVUS|15421|0|15653|P
20210308|AVUS|154306|0|159274|P
20210309|AVUS|31172|0|33077|P
20210310|AVUS|12448|0|12988|P
20210311|AVUS|83911|0|84355|P
20210312|AVUS|23566|153|25860|P
20210315|AVUS|25761|0|30709|P
20210316|AVUS|15942|0|19218|P
20210317|AVUS|16096|0|16492|P
20210318|AVUS|19873|0|20761|P
20210319|AVUS|11428|0|11626|P
20210322|AVUS|20991|0|21694|P
20210323|AVUS|12579|0|13792|P
20210324|AVUS|1995|0|3910|P
20210325|AVUS|1271|0|5334|P
20210326|AVUS|3811|0|4823|P
20210329|AVUS|278|1|15157|P
20210330|AVUS|832|0|17770|P
20210331|AVUS|926|0|18414|P
20210401|AVUS|6558|0|16659|P
20210405|AVUS|8357|0|11260|P
20210406|AVUS|12157|0|12684|P
20210407|AVUS|13451|0|14473|P
20210408|AVUS|11380|0|11978|P
20210409|AVUS|13025|0|13579|P
20210412|AVUS|2729|0|9631|P
20210413|AVUS|12831|0|13382|P
20210414|AVUS|15473|0|16544|P
20210415|AVUS|25939|0|26725|P
20210416|AVUS|20470|0|20964|P
20210419|AVUS|9952|29|10572|P
20210420|AVUS|15760|0|17676|P
20210421|AVUS|22311|0|23888|P
20210422|AVUS|9213|0|9734|P
20210423|AVUS|6498|0|6921|P
20210426|AVUS|7177|0|8106|P
20210427|AVUS|10525|0|11081|P
20210428|AVUS|11606|1|13698|P
20210429|AVUS|13892|0|14486|P
20210430|AVUS|14596|0|15228|P
20210503|AVUS|8538|0|10318|P
20210504|AVUS|19764|5|20700|P
20210505|AVUS|10803|0|11781|P
20210506|AVUS|8477|0|9458|P
20210507|AVUS|23674|332|24327|P
20210510|AVUS|15797|0|17531|P
20210511|AVUS|16032|0|27025|P
20210512|AVUS|18072|0|25899|P
20210513|AVUS|8562|0|11988|P
20210514|AVUS|6560|0|7046|P
20210517|AVUS|5669|0|8315|P
20210518|AVUS|19161|0|21437|P
20210519|AVUS|3590|26|4485|P
20210520|AVUS|10207|0|10734|P
20210521|AVUS|5913|0|6568|P
20210524|AVUS|12892|0|13204|P
20210525|AVUS|13761|0|18397|P
20210526|AVUS|11846|0|12696|P
20210527|AVUS|23243|2|27434|P
20210528|AVUS|23244|0|23726|P
20210601|AVUS|13376|0|23949|P
20210602|AVUS|16687|5|18346|P
20210603|AVUS|7393|0|12402|P
20210604|AVUS|8271|0|11763|P
20210607|AVUS|10681|63|11665|P
20210608|AVUS|15640|0|31651|P
20210609|AVUS|13419|0|13710|P
20210610|AVUS|5657|0|6339|P
20210611|AVUS|9400|0|10087|P
20210614|AVUS|10865|5|11216|P
20210615|AVUS|4423|11|4798|P
20210616|AVUS|4789|0|8092|P
20210617|AVUS|1230|0|4311|P
20210618|AVUS|8887|0|10820|P
20210621|AVUS|7864|164|9593|P
20210622|AVUS|10920|0|12532|P
20210623|AVUS|4636|5|8158|P
20210624|AVUS|4845|0|9665|P
20210625|AVUS|891|0|6203|P
20210628|AVUS|11682|1|12822|P
20210629|AVUS|33150|9|34030|P
20210630|AVUS|27667|0|27910|P
20210701|AVUS|15429|6|17006|P
20210702|AVUS|6938|0|6941|P
20210706|AVUS|21247|0|21299|P
20210707|AVUS|10498|0|12258|P
20210708|AVUS|9032|0|10004|P
20210709|AVUS|11740|0|14276|P
20210712|AVUS|7853|0|9044|P
20210713|AVUS|5913|0|6314|P
20210714|AVUS|17030|0|17447|P
20210715|AVUS|15603|0|15676|P
20210716|AVUS|7480|1|7656|P
20201118|BBSC|0|0|6302|P
20201119|BBSC|0|0|88|P
20201120|BBSC|0|0|3|P
20201123|BBSC|0|0|2|P
20201125|BBSC|0|0|25|P
20201130|BBSC|0|0|1|P
20201202|BBSC|0|0|4600|P
20201203|BBSC|0|0|7500|P
20201207|BBSC|0|0|5069|P
20201208|BBSC|0|0|1|P
20201209|BBSC|0|0|255|P
20201215|BBSC|0|0|1|P
20201216|BBSC|0|0|1|P
20201218|BBSC|25000|0|25267|P
20201221|BBSC|0|0|10000|P
20201222|BBSC|0|0|311|P
20201223|BBSC|0|0|1|P
20201224|BBSC|0|0|2|P
20201228|BBSC|0|0|320|P
20201229|BBSC|0|0|1208|P
20201230|BBSC|0|0|10|P
20201231|BBSC|0|0|50|P
20210104|BBSC|1000|0|6106|P
20210105|BBSC|0|0|200|P
20210106|BBSC|0|0|75|P
20210108|BBSC|1440|0|1445|P
20210111|BBSC|35|0|50|P
20210112|BBSC|5|0|5|P
20210113|BBSC|0|0|25|P
20210114|BBSC|0|0|200|P
20210115|BBSC|1|0|11|P
20210119|BBSC|0|0|1|P
20210120|BBSC|100|0|101|P
20210121|BBSC|30|0|331|P
20210122|BBSC|5|0|6|P
20210125|BBSC|0|0|217|P
20210126|BBSC|4|0|8|P
20210127|BBSC|4052|0|4068|P
20210128|BBSC|1100|0|2293|P
20210129|BBSC|0|0|118|P
20210201|BBSC|0|0|202|P
20210202|BBSC|0|0|154|P
20210203|BBSC|0|0|625|P
20210204|BBSC|1|0|267|P
20210205|BBSC|0|0|3|P
20210208|BBSC|0|0|890|P
20210209|BBSC|100|0|542|P
20210210|BBSC|215|15|226|P
20210211|BBSC|215|15|367|P
20210212|BBSC|1000|0|1166|P
20210216|BBSC|0|0|112|P
20210217|BBSC|14|0|130|P
20210218|BBSC|0|0|28|P
20210219|BBSC|0|0|2646|P
20210222|BBSC|0|0|75|P
20210223|BBSC|0|0|290|P
20210224|BBSC|8|0|85|P
20210225|BBSC|200|0|285|P
20210226|BBSC|0|0|93|P
20210301|BBSC|0|0|9|P
20210302|BBSC|200|0|352|P
20210303|BBSC|300|0|300|P
20210304|BBSC|22|0|112|P
20210305|BBSC|7332|0|7332|P
20210308|BBSC|1000|1000|1000|P
20210309|BBSC|11467|0|16767|P
20210310|BBSC|700|0|30218|P
20210311|BBSC|0|0|101|P
20210312|BBSC|11|0|613|P
20210315|BBSC|0|0|201|P
20210316|BBSC|0|0|59|P
20210317|BBSC|6700|0|11621|P
20210318|BBSC|0|0|40|P
20210319|BBSC|17000|0|17200|P
20210322|BBSC|0|0|1|P
20210323|BBSC|900|0|950|P
20210324|BBSC|100|0|100|P
20210325|BBSC|0|0|1210|P
20210326|BBSC|100|0|1184|P
20210329|BBSC|0|0|11|P
20210330|BBSC|0|0|6|P
20210331|BBSC|146637|0|192694|P
20210401|BBSC|3485|0|5065|P
20210405|BBSC|5052|0|6059|P
20210406|BBSC|201|1|216|P
20210407|BBSC|1|0|702|P
20210408|BBSC|18|0|618|P
20210412|BBSC|200|0|746|P
20210413|BBSC|0|0|100|P
20210414|BBSC|249|0|820|P
20210415|BBSC|9|0|185|P
20210416|BBSC|200|0|221|P
20210419|BBSC|0|0|15|P
20210420|BBSC|100|0|104|P
20210421|BBSC|209|0|1373|P
20210422|BBSC|7767|0|8002|P
20210423|BBSC|0|0|1|P
20210426|BBSC|0|0|110|P
20210427|BBSC|0|0|211|P
20210428|BBSC|100|0|411|P
20210429|BBSC|100|0|347|P
20210430|BBSC|902|0|5146|P
20210503|BBSC|100|0|117|P
20210504|BBSC|200|0|211|P
