Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20210422|DFAU|2249|0|2431|Z
20210423|DFAU|48|0|314|Z
20210426|DFAU|1033|0|1233|Z
20210427|DFAU|1334|0|3734|Z
20210428|DFAU|292|0|488|Z
20210429|DFAU|629|0|1287|Z
20210430|DFAU|248|0|353|Z
20210503|DFAU|537|0|797|Z
20210504|DFAU|764|0|1030|Z
20210505|DFAU|3041|0|3103|Z
20210506|DFAU|956|0|963|Z
20210507|DFAU|6055|0|6246|Z
20210510|DFAU|995|0|1046|Z
20210511|DFAU|1695|0|1972|Z
20210512|DFAU|2273|0|2280|Z
20210513|DFAU|6612|0|6960|Z
20210514|DFAU|8181|0|9490|Z
20210517|DFAU|200|0|200|Z
20210518|DFAU|4612|0|4623|Z
20210519|DFAU|1035|0|1040|Z
20210520|DFAU|718|0|718|Z
20210521|DFAU|761|0|1364|Z
20210524|DFAU|9090|0|9103|Z
20210525|DFAU|2007|0|2395|Z
20210526|DFAU|300|0|356|Z
20210527|DFAU|402|0|402|Z
20210528|DFAU|3432|0|3856|Z
20210601|DFAU|1163|0|1163|Z
20210602|DFAU|0|0|1290|Z
20210603|DFAU|1342|0|1542|Z
20210604|DFAU|6111|0|6127|Z
20210607|DFAU|5550|0|5750|Z
20210608|DFAU|1675|0|2053|Z
20210609|DFAU|409|0|3758|Z
20210610|DFAU|3933|0|3933|Z
20210611|DFAU|149|0|515|Z
20210614|DFAU|301|0|506|Z
20210615|DFAU|210|0|831|Z
20210616|DFAU|1074|0|1209|Z
20210617|DFAU|1668|0|1917|Z
20210618|DFAU|5340|0|5734|Z
20210621|DFAU|892|0|1942|Z
20210622|DFAU|93|0|572|Z
20210623|DFAU|772|0|2672|Z
20210624|DFAU|2157|0|2157|Z
20210625|DFAU|100|0|100|Z
20210628|DFAU|747|0|3447|Z
20210629|DFAU|3655|0|3724|Z
20210630|DFAU|1422|0|5816|Z
20210701|DFAU|708|0|708|Z
20210702|DFAU|899|0|899|Z
20210706|DFAU|86|0|3802|Z
20210707|DFAU|412|0|576|Z
20210708|DFAU|289|0|1556|Z
20210709|DFAU|1213|0|2139|Z
20210712|DFAU|445|0|812|Z
20210713|DFAU|7345|0|10943|Z
20210714|DFAU|561|0|561|Z
20210715|DFAU|4946|0|5446|Z
20210716|DFAU|915|0|4025|Z
20180125|DMRS|0|0|100|Z
20180130|DMRS|100|0|100|Z
20180206|DMRS|0|0|1100|Z
20180507|DMRS|33|0|2133|Z
20180508|DMRS|0|0|100|Z
