Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20200316|DSI|100|0|1000|X
20200317|DSI|100|0|400|X
20200318|DSI|300|0|300|X
20200319|DSI|100|0|300|X
20200320|DSI|700|0|2500|X
20200323|DSI|0|0|600|X
20200324|DSI|0|0|100|X
20200325|DSI|300|0|1100|X
20200326|DSI|500|0|1100|X
20200327|DSI|600|0|1100|X
20200330|DSI|0|0|400|X
20200331|DSI|1716|0|2016|X
20200401|DSI|0|0|1100|X
20200402|DSI|300|0|1100|X
20200403|DSI|300|0|300|X
20200406|DSI|400|0|400|X
20200408|DSI|1600|0|2200|X
20200409|DSI|2200|0|2700|X
20200413|DSI|800|0|800|X
20200414|DSI|2300|0|2400|X
20200415|DSI|2100|0|2600|X
20200417|DSI|300|0|900|X
20200420|DSI|1100|0|1900|X
20200422|DSI|400|0|400|X
20200423|DSI|0|0|100|X
20200424|DSI|1100|0|3000|X
20200427|DSI|100|0|200|X
20200428|DSI|400|0|600|X
20200429|DSI|600|0|700|X
20200430|DSI|200|0|1856|X
20200504|DSI|0|0|900|X
20200505|DSI|0|0|400|X
20200506|DSI|500|0|4523|X
20200507|DSI|0|0|500|X
20200513|DSI|200|0|600|X
20200514|DSI|200|0|400|X
20200518|DSI|0|0|100|X
20200519|DSI|0|0|3000|X
20200520|DSI|0|0|200|X
20200522|DSI|100|0|400|X
20200526|DSI|300|0|500|X
20200527|DSI|100|0|200|X
20200528|DSI|0|0|200|X
20200529|DSI|200|0|200|X
20200601|DSI|200|0|900|X
20200603|DSI|0|0|300|X
20200604|DSI|0|0|300|X
20200605|DSI|200|0|500|X
20200608|DSI|1100|0|1200|X
20200609|DSI|100|0|200|X
20200610|DSI|200|0|200|X
20200611|DSI|200|0|200|X
20200612|DSI|1000|0|1150|X
20200615|DSI|800|0|800|X
20200616|DSI|200|0|200|X
20200617|DSI|200|0|200|X
20200618|DSI|160|0|700|X
20200619|DSI|100|0|200|X
20200622|DSI|400|0|500|X
20200623|DSI|200|0|200|X
20200624|DSI|400|0|600|X
20200625|DSI|200|0|200|X
20200630|DSI|100|0|100|X
20200702|DSI|200|0|200|X
20200707|DSI|100|0|100|X
20200713|DSI|300|0|700|X
20200714|DSI|100|0|200|X
20200715|DSI|500|0|500|X
20200716|DSI|200|0|200|X
20200717|DSI|500|0|500|X
20200721|DSI|0|0|200|X
20200722|DSI|0|0|100|X
20200727|DSI|100|0|100|X
20200728|DSI|100|0|100|X
20200730|DSI|5200|0|5200|X
20200731|DSI|0|0|100|X
20200803|DSI|100|0|100|X
20200806|DSI|100|0|200|X
20200807|DSI|0|0|100|X
20200811|DSI|100|0|200|X
20200812|DSI|0|0|800|X
20200813|DSI|0|0|1200|X
20200814|DSI|200|0|300|X
20200817|DSI|0|0|400|X
20200818|DSI|0|0|600|X
20200819|DSI|400|0|1200|X
20200820|DSI|400|0|700|X
20200821|DSI|0|0|400|X
20200824|DSI|0|0|900|X
20200827|DSI|200|0|400|X
20200828|DSI|800|0|800|X
20200831|DSI|200|0|200|X
20200901|DSI|600|0|600|X
20200902|DSI|100|0|2500|X
20200903|DSI|100|0|2700|X
20200904|DSI|200|0|4400|X
20200908|DSI|0|0|700|X
20200909|DSI|0|0|100|X
20200910|DSI|0|0|200|X
20200914|DSI|0|0|7098|X
20200915|DSI|0|0|100|X
20200916|DSI|0|0|200|X
20200917|DSI|0|0|100|X
20200918|DSI|0|0|900|X
20200921|DSI|0|0|800|X
20200922|DSI|0|0|1100|X
20200923|DSI|100|0|595|X
20200924|DSI|0|0|300|X
20200925|DSI|300|0|600|X
20200928|DSI|300|0|1100|X
20200929|DSI|300|0|300|X
20200930|DSI|400|0|400|X
20201001|DSI|0|0|3300|X
20201002|DSI|100|0|100|X
20201005|DSI|400|0|400|X
20201006|DSI|100|0|100|X
20201007|DSI|200|0|200|X
20201012|DSI|100|0|200|X
20201013|DSI|300|0|700|X
20201015|DSI|1300|0|1300|X
20201016|DSI|400|0|400|X
20201019|DSI|100|0|700|X
20201020|DSI|900|0|900|X
20201022|DSI|1300|0|1800|X
20201023|DSI|100|0|400|X
20201026|DSI|400|0|600|X
20201102|DSI|1000|0|1000|X
20201103|DSI|400|0|400|X
20201105|DSI|1157|0|1557|X
20201106|DSI|100|0|100|X
20201109|DSI|300|0|400|X
20201110|DSI|400|0|400|X
20201111|DSI|500|0|500|X
20201113|DSI|100|0|100|X
20201116|DSI|0|0|500|X
20201117|DSI|0|0|100|X
20201118|DSI|300|0|300|X
20201119|DSI|100|0|200|X
20201120|DSI|700|0|700|X
20201123|DSI|700|0|1100|X
20201124|DSI|1100|0|1600|X
20201125|DSI|400|0|400|X
20201130|DSI|200|0|400|X
20201202|DSI|100|0|200|X
20201203|DSI|300|0|400|X
20201204|DSI|100|0|100|X
20201207|DSI|1400|0|1400|X
20201208|DSI|400|0|400|X
20201209|DSI|6507|0|6929|X
20201210|DSI|4529|0|5329|X
20201211|DSI|500|0|1015|X
20201214|DSI|300|0|1769|X
20201215|DSI|1243|0|1343|X
20201216|DSI|5742|0|6742|X
20201217|DSI|5960|0|6060|X
20201218|DSI|835|0|1735|X
20201221|DSI|7740|0|7740|X
20201222|DSI|100|0|900|X
20201223|DSI|1300|0|1300|X
20201224|DSI|400|0|700|X
20201228|DSI|2484|0|3284|X
20201230|DSI|0|0|100|X
20201231|DSI|239|0|1001|X
20210104|DSI|574|0|2337|X
20210105|DSI|900|0|11900|X
20210106|DSI|1633|0|2233|X
20210107|DSI|0|0|600|X
20210108|DSI|0|0|1500|X
20210111|DSI|0|0|5300|X
20210112|DSI|0|0|300|X
20210113|DSI|250|0|638|X
20210114|DSI|700|0|5120|X
20210115|DSI|0|0|4775|X
20210119|DSI|2304|0|7120|X
20210120|DSI|200|0|1059|X
20210121|DSI|200|0|4957|X
20210122|DSI|600|0|600|X
20210125|DSI|1172|0|1346|X
20210126|DSI|671|0|1021|X
20210127|DSI|700|0|2750|X
20210128|DSI|540|0|2040|X
20210129|DSI|2000|0|2100|X
20210201|DSI|200|0|1000|X
20210202|DSI|200|0|1250|X
20210203|DSI|100|0|100|X
20210204|DSI|1500|0|1500|X
20210205|DSI|4450|0|4450|X
20210208|DSI|1807|0|1807|X
20210209|DSI|1176|0|1176|X
20210210|DSI|1500|0|2430|X
20210211|DSI|0|0|917|X
20210212|DSI|1000|0|1512|X
20210217|DSI|100|0|4214|X
20210218|DSI|100|0|5997|X
20210219|DSI|1500|0|3350|X
20210222|DSI|0|0|500|X
20210223|DSI|0|0|505|X
20210224|DSI|5794|0|5994|X
20210225|DSI|100|0|100|X
20210226|DSI|3035|0|3035|X
20210301|DSI|4400|0|5937|X
20210302|DSI|2800|0|3500|X
20210303|DSI|1088|0|3227|X
20210304|DSI|1965|0|3065|X
20210305|DSI|600|0|853|X
20210308|DSI|1400|0|2000|X
20210309|DSI|898|0|898|X
20210310|DSI|300|0|900|X
20210311|DSI|199|0|199|X
20210312|DSI|400|0|400|X
20210315|DSI|2762|0|2762|X
20210316|DSI|400|0|400|X
20210317|DSI|2347|0|2584|X
20210318|DSI|1067|0|1067|X
20210319|DSI|1221|0|1221|X
20210322|DSI|800|0|2352|X
20210323|DSI|904|0|1804|X
20210324|DSI|1150|0|2650|X
20210325|DSI|0|0|831|X
20210326|DSI|0|0|1203|X
20210329|DSI|100|0|498|X
20210330|DSI|300|0|1026|X
20210331|DSI|1800|0|2700|X
20210401|DSI|300|0|542|X
20210405|DSI|685|0|1085|X
20210406|DSI|900|0|1300|X
20210407|DSI|1000|0|1400|X
20210408|DSI|1170|0|1470|X
20210409|DSI|1336|0|2436|X
20210412|DSI|0|0|300|X
20210413|DSI|3500|0|6850|X
20210414|DSI|297|0|1271|X
20210415|DSI|200|0|1693|X
20210416|DSI|500|0|3524|X
20210419|DSI|100|0|942|X
20210420|DSI|300|0|2905|X
20210421|DSI|0|0|1500|X
20210422|DSI|427|0|427|X
20210423|DSI|1100|0|3474|X
20210426|DSI|800|0|900|X
20210427|DSI|275|0|375|X
20210428|DSI|1200|0|2400|X
20210429|DSI|1000|0|1900|X
20210430|DSI|637|0|637|X
20210503|DSI|100|0|100|X
20210505|DSI|2524|0|2524|X
20210506|DSI|400|0|500|X
20210507|DSI|4600|0|4600|X
20210510|DSI|313|0|313|X
20210511|DSI|1200|0|2500|X
20210512|DSI|1410|0|1710|X
20210513|DSI|400|0|1400|X
20210514|DSI|2994|0|2994|X
20210517|DSI|239|0|639|X
20210518|DSI|673|0|673|X
20210519|DSI|4532|0|4932|X
20210520|DSI|150|0|550|X
20210521|DSI|1100|0|1800|X
20210524|DSI|600|0|600|X
20210525|DSI|1574|0|1574|X
20210526|DSI|3700|0|4500|X
20210527|DSI|830|0|1330|X
20210528|DSI|300|0|300|X
20210601|DSI|900|0|1000|X
20210602|DSI|1600|0|1700|X
20210603|DSI|200|0|400|X
20210604|DSI|2579|0|2579|X
20210607|DSI|825|0|1125|X
20210608|DSI|400|0|2300|X
20210609|DSI|100|0|1530|X
20210610|DSI|400|0|400|X
20210614|DSI|4700|0|4878|X
20210615|DSI|400|0|900|X
20210616|DSI|625|0|625|X
20210617|DSI|300|0|300|X
20210618|DSI|700|0|1000|X
20210621|DSI|300|0|900|X
20210622|DSI|3178|0|3478|X
20210623|DSI|500|0|500|X
20210624|DSI|0|0|100|X
20210625|DSI|300|0|1700|X
20210628|DSI|600|0|600|X
20210629|DSI|0|0|100|X
20210701|DSI|600|0|600|X
20210702|DSI|492|0|592|X
20210706|DSI|100|0|400|X
20210708|DSI|100|0|100|X
20210709|DSI|300|0|300|X
20210712|DSI|100|0|100|X
20210713|DSI|200|0|200|X
20210714|DSI|1300|0|1300|X
20210715|DSI|100|0|435|X
20210716|DSI|300|0|600|X
20170821|DWPP|100|0|100|X
20170915|DWPP|1000|0|1000|X
20170927|DWPP|100|0|100|X
20180111|DWPP|100|0|100|X
20180126|DWPP|500|0|500|X
20180426|DWPP|500|0|500|X
20180502|DWPP|100|0|100|X
20180615|DWPP|100|0|100|X
20180725|DWPP|500|0|500|X
20180726|DWPP|1000|0|1000|X
20181204|DWPP|400|0|400|X
20190306|DWPP|300|0|300|X
20190307|DWPP|400|0|400|X
20190319|DWPP|400|0|400|X
20190517|DWPP|500|0|500|X
20191126|DWPP|100|0|100|X
20200316|DWPP|483|0|483|X
20200323|DWPP|0|0|500|X
20200324|DWPP|0|0|500|X
20200424|DWPP|100|0|100|X
20200616|DWPP|100|0|100|X
20200622|DWPP|0|0|500|X
20200730|DWPP|500|0|500|X
20200807|DWPP|100|0|100|X
20200810|DWPP|0|0|500|X
